,sudoku name,heuristic,DP_calls,backtracks,split_calls,split_time,assign_calls,assign_time,unit_clause_calls,unit_clause_time,solved_sudoku,solve_time
854,../data/hard_sudoku/damnhard_24.txt,Next,19,4,5,0.0,953,4.196671009063722,14,4.5942370891571045,1,4.685924768447876
855,../data/hard_sudoku/damnhard_21.txt,Next,10,1,3,0.0,752,3.8153584003448486,8,4.239424705505371,1,4.320042371749878
856,../data/hard_sudoku/damnhard_22.txt,Next,12,2,3,0.0,972,4.187601089477538,9,4.5890209674835205,1,4.687989234924316
857,../data/hard_sudoku/damnhard_29.txt,Next,192,49,54,0.0,7288,9.313000917434694,142,9.937539339065554,1,10.47804880142212
858,../data/hard_sudoku/damnhard_33.txt,Next,45,9,13,0.0,1566,4.634226083755493,35,4.994389057159424,1,5.155661106109619
859,../data/hard_sudoku/damnhard_30.txt,Next,20,4,5,0.0,937,4.388200759887694,15,4.743721961975098,1,4.840568065643311
860,../data/hard_sudoku/damnhard_34.txt,Next,15,3,4,0.0,1085,4.5334062576293945,11,4.920685529708862,1,5.0282909870147705
861,../data/hard_sudoku/damnhard_8.txt,Next,37,8,11,0.0,1968,5.176502466201782,28,5.648084163665772,1,5.780393838882446
862,../data/hard_sudoku/damnhard_6.txt,Next,37,8,11,0.0,1862,5.477270603179932,28,6.0250513553619385,1,6.162228107452393
863,../data/hard_sudoku/damnhard_2.txt,Next,44,10,14,0.0,1871,6.664757490158081,33,7.293839693069457,1,7.474270105361938
864,../data/hard_sudoku/damnhard_13.txt,Next,11,1,4,0.0,776,4.376498460769653,9,4.819392442703247,1,4.913658380508423
865,../data/hard_sudoku/damnhard_32.txt,Next,19,4,5,0.0,1024,3.9286730289459233,14,4.357356548309326,1,4.4666192531585684
